invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dcp1b	4	0.57814	0.49045	0.979477	2160	0	-0.18377	0.29482	0.40702	1.0	1298	1	-0.18377
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mrps21	3	0.57832	0.5106	0.979477	2161	0	0.12998	0.48518	0.52345	1.0	1837	1	0.12998
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hexdc	4	0.57842	0.49293	0.979477	2162	0	-0.064657	0.35881	0.4426	1.0	1442	1	-0.064657
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Slc44a5	4	0.5787	0.49293	0.979477	2163	0	-0.24524	0.84954	0.87991	1.0	3176	0	-0.24524
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pdzd7	4	0.57884	0.49293	0.979477	2164	0	-0.81401	0.79775	0.83491	1.0	2962	0	-0.81401
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Eef1d	4	0.57899	0.49293	0.979477	2165	0	0.26426	0.10222	0.18063	1.0	629	2	0.26426
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rps20	2	0.57905	0.51948	0.979477	2166	0	1.3263	0.16173	0.20617	1.0	918	1	1.3263
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Glra1	4	0.57913	0.49293	0.979477	2167	0	0.68451	0.61384	0.6491	1.0	2261	0	0.68451
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ccng1	4	0.57941	0.49293	0.979477	2168	0	0.032485	0.52829	0.57362	1.0	1962	1	0.032485
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Enpp6	4	0.57955	0.49293	0.979477	2169	0	0.11105	0.80331	0.84013	1.0	2984	0	0.11105
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fau_Gm9843	3	0.57992	0.51248	0.979477	2170	0	-0.094365	0.83815	0.86474	1.0	3126	0	-0.094365
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Haus3	4	0.57997	0.49293	0.979477	2171	0	-0.080886	0.6497	0.68855	1.0	2403	0	-0.080886
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	POTENTIALLY_ACTIVE_17	1	0.58014	0.5516	0.9997	2172	0	0.32317	0.41986	0.4484	1.0	1637	0	0.32317
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Per2	3	0.58048	0.51248	0.979477	2173	0	-1.1085	0.97892	0.98855	1.0	3704	0	-1.1085
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dnmt3a	4	0.58068	0.49293	0.979477	2174	0	-1.2123	0.63862	0.67108	1.0	2362	0	-1.2123
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Glp2r	4	0.58096	0.49293	0.979477	2175	0	1.3026	0.08693	0.16045	1.0	560	2	1.3026
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Laptm4a	4	0.5811	0.49293	0.979477	2176	0	0.3484	0.16568	0.27976	1.0	937	2	0.3484
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Serpinb5	4	0.58138	0.49293	0.979477	2177	0	1.0838	0.085052	0.15694	1.0	552	2	1.0838
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fam222a	4	0.58208	0.49293	0.979477	2178	0	-0.36517	0.83184	0.86764	1.0	3105	0	-0.36517
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mboat7	4	0.58222	0.49293	0.979477	2179	0	0.98918	0.38791	0.4632	1.0	1532	1	0.98918
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sec22b	4	0.58236	0.49293	0.979477	2180	0	0.98285	0.11549	0.19772	1.0	694	1	0.98285
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Chrnd	4	0.5825	0.49293	0.979477	2181	0	1.0076	0.21877	0.34518	1.0	1102	1	1.0076
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ehd4	4	0.58306	0.49293	0.979477	2182	0	-0.50028	0.94187	0.95731	1.0	3552	0	-0.50028
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Slc32a1	4	0.5832	0.49293	0.979477	2183	0	0.17157	0.029774	0.083673	1.0	273	2	0.17157
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mep1b	4	0.58348	0.49293	0.979477	2184	0	-0.47273	0.0031022	0.01577	0.972146	44	1	-0.47273
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tnnc2	4	0.58362	0.49293	0.979477	2185	0	-0.64911	0.88385	0.90479	1.0	3314	0	-0.64911
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Actrt2	4	0.58376	0.49293	0.979477	2186	0	-0.66597	0.6212	0.66377	1.0	2285	0	-0.66597
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Il17ra	4	0.58404	0.49534	0.979477	2187	0	0.99943	0.011533	0.033693	0.972146	127	2	0.99943
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	F8	4	0.58432	0.49787	0.979477	2188	0	-0.621	0.079227	0.1535	1.0	521	1	-0.621
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sv2a	4	0.58446	0.49787	0.979477	2189	0	0.58019	0.065406	0.13625	1.0	457	2	0.58019
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gast	4	0.5846	0.49787	0.979477	2190	0	-0.0161	0.56916	0.61155	1.0	2097	1	-0.0161
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pdxk	4	0.58474	0.49787	0.979477	2191	0	-0.017006	0.10758	0.19132	1.0	658	1	-0.017006
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gzma	4	0.58488	0.49787	0.979477	2192	0	0.080618	0.3113	0.41631	1.0	1344	1	0.080618
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ap1s1	4	0.58502	0.49787	0.979477	2193	0	-1.0338	0.22704	0.34707	1.0	1129	1	-1.0338
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Meis1	3	0.58523	0.51424	0.979477	2194	0	0.48391	0.70411	0.74814	1.0	2597	0	0.48391
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Car9	4	0.58572	0.50037	0.979477	2195	0	-0.13894	0.36287	0.44444	1.0	1452	1	-0.13894
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	P2ry14	4	0.586	0.50037	0.979477	2196	0	-0.47334	0.65532	0.69358	1.0	2422	0	-0.47334
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mzt1	3	0.58636	0.51424	0.979477	2197	0	0.9272	0.63987	0.68308	1.0	2365	0	0.9272
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sardh	4	0.58656	0.50037	0.979477	2198	0	0.11986	0.27465	0.38454	1.0	1245	1	0.11986
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vmn1r245_Vmn1r255	2	0.58681	0.52383	0.979477	2199	0	0.91489	0.22205	0.25488	1.0	1112	1	0.91489
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ercc8	4	0.58697	0.50037	0.979477	2200	0	-0.70562	0.78533	0.8239	1.0	2910	0	-0.70562
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dscc1	4	0.58725	0.50037	0.979477	2201	0	1.0743	0.62793	0.66556	1.0	2311	0	1.0743
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mfsd6	4	0.58739	0.50037	0.979477	2202	0	-0.11911	0.50703	0.54558	1.0	1898	1	-0.11911
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm51885_Rab1a	1	0.58757	0.55975	1.0	2203	0	0.40185	0.41243	0.44025	1.0	1618	0	0.40185
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hmmr	4	0.58781	0.50037	0.979477	2204	0	-0.97447	0.82154	0.85933	1.0	3071	0	-0.97447
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Adam10	4	0.58809	0.50037	0.979477	2205	0	0.22375	0.49517	0.53823	1.0	1855	1	0.22375
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm10052_Hnrnpa1	1	0.58879	0.56293	1.0	2206	0	0.64853	0.41121	0.43707	1.0	1615	0	0.64853
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	B3galt6	4	0.58947	0.50271	0.979477	2207	0	0.3051	0.71142	0.74382	1.0	2623	0	0.3051
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mrpl3	4	0.58961	0.50271	0.979477	2208	0	2.3374	0.022232	0.068693	1.0	217	3	2.3374
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Crxos	3	0.58972	0.51603	0.979477	2209	0	0.9001	0.39604	0.43213	1.0	1562	1	0.9001
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gper1	4	0.58989	0.50509	0.979477	2210	0	-0.3167	0.92746	0.94513	1.0	3483	0	-0.3167
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fut7	4	0.59003	0.50509	0.979477	2211	0	-0.32657	0.70747	0.73956	1.0	2611	0	-0.32657
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Shank3	4	0.59016	0.50509	0.979477	2212	0	0.76017	0.32829	0.42395	1.0	1373	1	0.76017
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rnf13	4	0.59044	0.50509	0.979477	2213	0	2.1573	0.0094592	0.028751	0.972146	106	2	2.1573
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cyp2a12_Gm51444	2	0.59045	0.52954	0.981332	2214	0	-0.3513	0.78663	0.81808	1.0	2917	0	-0.3513
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hsd17b6	4	0.59058	0.50509	0.979477	2215	0	0.64372	0.0315	0.088446	1.0	283	2	0.64372
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Slc44a1	4	0.59086	0.50509	0.979477	2216	0	-0.2264	0.5892	0.62847	1.0	2163	1	-0.2264
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pycr1	4	0.59099	0.50509	0.979477	2217	0	-0.1722	0.95908	0.97001	1.0	3627	0	-0.1722
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Faah	4	0.59113	0.50509	0.979477	2218	0	-0.04365	0.38002	0.45939	1.0	1502	1	-0.04365
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Serpina1a	1	0.59122	0.56591	1.0	2219	0	0.90592	0.40878	0.43409	1.0	1609	0	0.90592
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Grik4	4	0.59127	0.50509	0.979477	2220	0	0.88809	0.22726	0.34707	1.0	1130	1	0.88809
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm16976_Ptgdr	4	0.59155	0.50509	0.979477	2221	0	0.47583	0.56628	0.60587	1.0	2088	1	0.47583
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mc4r	4	0.59182	0.50509	0.979477	2222	0	-0.58007	0.58558	0.62463	1.0	2151	1	-0.58007
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tmem256	4	0.5921	0.50509	0.979477	2223	0	-1.1458	0.4485	0.49696	1.0	1718	1	-1.1458
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ndst4	4	0.59237	0.50509	0.979477	2224	0	0.8033	0.010089	0.030199	0.972146	114	1	0.8033
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Psd3	4	0.59251	0.50509	0.979477	2225	0	-0.097726	0.35901	0.4426	1.0	1443	1	-0.097726
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ndufaf2	4	0.59279	0.5051	0.979477	2226	0	0.84163	0.29855	0.40892	1.0	1307	1	0.84163
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Msh3	4	0.59292	0.5051	0.979477	2227	0	-0.35271	0.68821	0.72428	1.0	2537	0	-0.35271
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mrpl23	2	0.59304	0.531	0.981483	2228	0	-0.18617	0.83597	0.86757	1.0	3118	0	-0.18617
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lhx5	4	0.59334	0.5051	0.979477	2229	0	-1.0357	0.49872	0.54006	1.0	1869	1	-1.0357
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sirpb1a	3	0.5934	0.51604	0.979477	2230	0	-0.60751	0.94468	0.96229	1.0	3565	0	-0.60751
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cd1d1	4	0.59347	0.5051	0.979477	2231	0	0.56162	0.4992	0.54186	1.0	1872	1	0.56162
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nr1h2	4	0.59375	0.5051	0.979477	2232	0	-0.45343	0.93617	0.9513	1.0	3521	0	-0.45343
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	BC052040	4	0.5943	0.5051	0.979477	2233	0	0.85274	0.52675	0.56983	1.0	1957	1	0.85274
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Aldh1l2	4	0.59471	0.5051	0.979477	2234	0	-0.29513	0.71333	0.74382	1.0	2629	0	-0.29513
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp507	4	0.59499	0.5051	0.979477	2235	0	-0.074111	0.74774	0.79049	1.0	2749	0	-0.074111
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dnm3	4	0.5954	0.5051	0.979477	2236	0	-0.094754	0.59949	0.63422	1.0	2206	1	-0.094754
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Arhgap15	4	0.59594	0.5076	0.979477	2237	0	0.73696	0.69966	0.73508	1.0	2580	0	0.73696
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ckm	4	0.59622	0.5076	0.979477	2238	0	0.5436	0.26677	0.38078	1.0	1223	1	0.5436
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm5923_Spin2e	1	0.59655	0.56989	1.0	2239	0	0.35726	0.40345	0.43011	1.0	1590	0	0.35726
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hmga2	2	0.59682	0.53654	0.985765	2240	0	0.055741	0.67785	0.70797	1.0	2501	0	0.055741
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fmo1	4	0.5969	0.50761	0.979477	2241	0	-0.22396	0.86615	0.89187	1.0	3238	0	-0.22396
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm35078	4	0.59717	0.51001	0.979477	2242	0	0.27849	0.71481	0.74382	1.0	2633	0	0.27849
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Crhr1	4	0.59827	0.51482	0.979477	2243	0	-0.95644	0.5484	0.60013	1.0	2029	1	-0.95644
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Col6a3	4	0.5984	0.51482	0.979477	2244	0	-0.2247	0.84458	0.87567	1.0	3154	0	-0.2247
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pga5	4	0.59895	0.51482	0.979477	2245	0	-0.68022	0.68379	0.71959	1.0	2523	0	-0.68022
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pcdhgb7	4	0.59908	0.51482	0.979477	2246	0	-0.9504	0.72469	0.76257	1.0	2667	0	-0.9504
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Spcs2	3	0.59916	0.51967	0.979477	2247	0	-0.024349	0.77258	0.8092	1.0	2847	0	-0.024349
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Prl2c2_Prl2c3	2	0.5993	0.54218	0.990105	2248	0	0.020899	0.6317	0.66893	1.0	2328	0	0.020899
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zyx	4	0.59936	0.51482	0.979477	2249	0	-0.50591	0.84849	0.87991	1.0	3168	0	-0.50591
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Calcrl	4	0.60003	0.51482	0.979477	2250	0	0.50785	0.096619	0.17137	1.0	608	1	0.50785
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Galnt16	4	0.60017	0.51482	0.979477	2251	0	0.63602	0.17845	0.30187	1.0	975	2	0.63602
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	P2ry2	4	0.60031	0.51482	0.979477	2252	0	0.89034	0.57828	0.62085	1.0	2130	1	0.89034
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lalba	4	0.60058	0.51482	0.979477	2253	0	0.64634	0.46828	0.51775	1.0	1786	1	0.64634
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Krt19	4	0.60085	0.51482	0.979477	2254	0	0.13364	0.1986	0.32834	1.0	1052	1	0.13364
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Zfp831	4	0.60098	0.51482	0.979477	2255	0	-0.63815	0.10609	0.18938	1.0	649	1	-0.63815
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Chmp4b	4	0.60112	0.51482	0.979477	2256	0	0.29391	0.52211	0.56425	1.0	1941	1	0.29391
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Bmp10	4	0.60126	0.51482	0.979477	2257	0	-1.2543	0.96012	0.97108	1.0	3630	0	-1.2543
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Septin12	4	0.60153	0.51482	0.979477	2258	0	0.0089269	0.42925	0.48205	1.0	1664	1	0.0089269
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sprr2f	2	0.6016	0.54366	0.991112	2259	0	0.70741	0.12625	0.16044	1.0	753	1	0.70741
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Osbpl5	4	0.60166	0.51482	0.979477	2260	0	0.3866	0.06775	0.13962	1.0	467	1	0.3866
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Eya4	4	0.6018	0.51482	0.979477	2261	0	-1.1179	0.2508	0.3658	1.0	1188	1	-1.1179
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lsm1	4	0.60193	0.51482	0.979477	2262	0	0.027406	0.55712	0.60394	1.0	2056	1	0.027406
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Kcnmb4_Kcnmb4os2	3	0.60212	0.52325	0.979477	2263	0	-0.95554	0.78611	0.81539	1.0	2916	0	-0.95554
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Txn2	4	0.6022	0.51482	0.979477	2264	0	-0.23547	0.89582	0.91505	1.0	3361	0	-0.23547
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Qdpr	4	0.60274	0.51482	0.979477	2265	0	-0.10899	0.90404	0.924	1.0	3389	0	-0.10899
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Kcne3	4	0.60288	0.51482	0.979477	2266	0	-0.99174	0.064929	0.13625	1.0	454	1	-0.99174
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ctsj	4	0.60315	0.51711	0.979477	2267	0	-0.50405	0.78388	0.8239	1.0	2902	0	-0.50405
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ifi204_Ifi211	1	0.6035	0.57393	1.0	2268	0	0.52011	0.3965	0.42607	1.0	1565	0	0.52011
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Avpr1a	4	0.60355	0.51711	0.979477	2269	0	0.13019	0.62393	0.66377	1.0	2295	0	0.13019
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Arhgef11	4	0.60396	0.51711	0.979477	2270	0	-0.37285	0.72428	0.76121	1.0	2665	0	-0.37285
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Enpp7	4	0.60409	0.51711	0.979477	2271	0	-0.60266	0.71681	0.7453	1.0	2640	0	-0.60266
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pak1ip1	4	0.60477	0.51711	0.979477	2272	0	-0.25884	0.92644	0.94415	1.0	3478	0	-0.25884
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dpm2	4	0.60504	0.51711	0.979477	2273	0	0.20809	0.49839	0.54006	1.0	1867	1	0.20809
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Aga	4	0.60544	0.51711	0.979477	2274	0	-0.72707	0.26011	0.37716	1.0	1209	1	-0.72707
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm37013_Pcdha4	4	0.60598	0.51942	0.979477	2275	0	0.51309	0.27061	0.38263	1.0	1233	1	0.51309
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ap3d1	4	0.60625	0.52156	0.979477	2276	0	-0.28723	0.73898	0.77765	1.0	2720	0	-0.28723
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ccdc110	3	0.60638	0.52524	0.979477	2277	0	0.07363	0.58173	0.61939	1.0	2138	0	0.07363
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tnfsf13_Tnfsfm13	2	0.60645	0.54635	0.991949	2278	0	0.30246	0.49899	0.54324	1.0	1870	0	0.30246
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Prdm4	4	0.60692	0.52156	0.979477	2279	0	0.50133	0.52629	0.56983	1.0	1954	1	0.50133
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nudt12_Nudt12os	2	0.60696	0.54776	0.993155	2280	0	0.091479	0.62635	0.66417	1.0	2305	0	0.091479
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fmo5	4	0.60705	0.52156	0.979477	2281	0	-0.64955	0.95527	0.9675	1.0	3614	0	-0.64955
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm8893_Serpina1a_Serpina1c	1	0.60729	0.57597	1.0	2282	0	0.94236	0.39271	0.42403	1.0	1552	0	0.94236
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cyp11b2_Gm41347	1	0.60742	0.57597	1.0	2283	0	1.0958	0.39258	0.42403	1.0	1551	0	1.0958
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hacd2	4	0.60745	0.52156	0.979477	2284	0	-0.094156	0.88918	0.91112	1.0	3335	0	-0.094156
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm45929_Mef2b	4	0.60759	0.52156	0.979477	2285	0	-0.82873	0.39702	0.46878	1.0	1567	1	-0.82873
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm5805_Gm6204_Rps14	1	0.60762	0.57597	1.0	2286	0	1.0796	0.39238	0.42403	1.0	1548	0	1.0796
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Chac1	4	0.60772	0.52156	0.979477	2287	0	0.10003	0.17372	0.29617	1.0	956	2	0.10003
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sh3gl1	4	0.60812	0.52156	0.979477	2288	0	0.43037	0.86429	0.89102	1.0	3233	0	0.43037
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Col22a1	4	0.60826	0.52156	0.979477	2289	0	-0.33244	0.83368	0.86846	1.0	3109	0	-0.33244
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dnajc6	4	0.60839	0.52156	0.979477	2290	0	-0.94016	0.1871	0.31458	1.0	1016	1	-0.94016
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Il1f5	4	0.60879	0.52156	0.979477	2291	0	-0.068119	0.45948	0.51012	1.0	1756	1	-0.068119
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pafah1b3	4	0.60932	0.52156	0.979477	2292	0	1.4314	0.18656	0.31324	1.0	1011	2	1.4314
invivo.poolB_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Orai2_Orai2-ps	4	0.60946	0.52156	0.979477	2293	0	-0.04984	0.689	0.72581	1.0	2538	0	-0.04984
